active,date,deaths,discharged,loc,peractive,perdeath,perdis,total
196.0,2020-04-10,25.0,8.0,Maharashtra,0.37000000000000455,0.7700000000000005,-1.1500000000000004,229.0
134.0,2020-04-11,13.0,63.0,Maharashtra,-2.6500000000000057,-0.1200000000000001,2.7799999999999994,210.0
150.0,2020-04-12,17.0,20.0,Maharashtra,-0.0899999999999892,0.21999999999999975,-0.129999999999999,187.0
193.0,2020-04-13,22.0,9.0,Maharashtra,0.5799999999999983,0.2999999999999998,-0.8800000000000008,224.0
329.0,2020-04-14,11.0,12.0,Maharashtra,1.789999999999992,-0.6600000000000001,-1.129999999999999,352.0
302.0,2020-04-15,18.0,30.0,Maharashtra,0.39000000000000057,-0.22999999999999954,-0.16000000000000014,350.0
187.0,2020-04-16,9.0,36.0,Maharashtra,-0.25,-0.20999999999999996,0.46999999999999886,232.0
274.0,2020-04-17,7.0,5.0,Maharashtra,1.1000000000000085,-0.3600000000000003,-0.75,286.0
80.0,2020-04-18,7.0,31.0,Maharashtra,-0.6000000000000085,0.0,0.6000000000000014,118.0
284.0,2020-04-19,10.0,34.0,Maharashtra,0.23000000000000398,-0.2699999999999996,0.03999999999999915,328.0
398.0,2020-04-20,12.0,142.0,Maharashtra,-1.5900000000000034,-0.47000000000000064,2.0600000000000005,552.0
392.0,2020-04-21,9.0,65.0,Maharashtra,0.15000000000000568,-0.33999999999999986,0.1899999999999995,466.0
383.0,2020-04-22,19.0,150.0,Maharashtra,-1.4200000000000017,-0.16000000000000014,1.58,552.0
346.0,2020-04-23,18.0,67.0,Maharashtra,-0.0799999999999983,-0.04999999999999982,0.13000000000000078,431.0
713.0,2020-04-24,14.0,51.0,Maharashtra,1.25,-0.35999999999999943,-0.9000000000000004,778.0
252.0,2020-04-25,18.0,117.0,Maharashtra,-0.980000000000004,0.019999999999999574,0.9799999999999986,387.0
670.0,2020-04-26,22.0,119.0,Maharashtra,0.10999999999999943,-0.1899999999999995,0.07000000000000028,811.0
309.0,2020-04-27,19.0,112.0,Maharashtra,-0.6199999999999903,0.009999999999999787,0.6100000000000012,440.0
401.0,2020-04-28,27.0,94.0,Maharashtra,-0.2600000000000051,0.05999999999999961,0.1999999999999993,522.0
591.0,2020-04-29,31.0,106.0,Maharashtra,0.030000000000001137,-0.009999999999999787,-0.019999999999999574,728.0
360.0,2020-04-30,32.0,205.0,Maharashtra,-1.230000000000004,0.07000000000000028,1.17,597.0
376.0,2020-05-01,27.0,180.0,Maharashtra,-0.8400000000000034,0.009999999999999787,0.8200000000000003,583.0
876.0,2020-05-02,26.0,106.0,Maharashtra,0.710000000000008,-0.15000000000000036,-0.5600000000000023,1008.0
633.0,2020-05-03,36.0,121.0,Maharashtra,0.04999999999999716,0.020000000000000462,-0.05999999999999872,790.0
536.0,2020-05-04,27.0,115.0,Maharashtra,-0.030000000000001137,-0.020000000000000462,0.030000000000001137,678.0
1182.0,2020-05-05,35.0,350.0,Maharashtra,-0.4299999999999926,-0.20999999999999996,0.6499999999999986,1567.0
596.0,2020-05-06,34.0,354.0,Maharashtra,-1.1700000000000017,-0.03999999999999959,1.2100000000000009,984.0
924.0,2020-05-07,34.0,275.0,Maharashtra,-0.21999999999999886,-0.0900000000000003,0.3000000000000007,1233.0
966.0,2020-05-08,43.0,207.0,Maharashtra,0.11999999999999034,-0.020000000000000018,-0.08999999999999986,1216.0
883.0,2020-05-09,37.0,169.0,Maharashtra,0.18999999999999773,-0.029999999999999805,-0.1700000000000017,1089.0
787.0,2020-05-10,48.0,330.0,Maharashtra,-0.5999999999999943,0.020000000000000018,0.5899999999999999,1165.0
1491.0,2020-05-11,53.0,399.0,Maharashtra,-0.04999999999999716,-0.10000000000000009,0.15000000000000213,1943.0
607.0,2020-05-12,36.0,587.0,Maharashtra,-1.4699999999999989,-0.040000000000000036,1.509999999999998,1230.0
634.0,2020-05-13,53.0,339.0,Maharashtra,-0.5900000000000034,0.06000000000000005,0.5300000000000011,1026.0
1019.0,2020-05-14,54.0,422.0,Maharashtra,-0.4099999999999966,-0.010000000000000231,0.41999999999999815,1495.0
1046.0,2020-05-15,44.0,512.0,Maharashtra,-0.5600000000000023,-0.05999999999999961,0.610000000000003,1602.0
1022.0,2020-05-16,49.0,505.0,Maharashtra,-0.5100000000000051,-0.03000000000000025,0.5499999999999972,1576.0
1015.0,2020-05-17,67.0,524.0,Maharashtra,-0.5499999999999972,0.03000000000000025,0.5199999999999996,1606.0
1684.0,2020-05-18,63.0,600.0,Maharashtra,-0.09999999999999432,-0.08000000000000007,0.18000000000000327,2347.0
1205.0,2020-05-19,51.0,749.0,Maharashtra,-0.75,-0.06000000000000005,0.8099999999999987,2005.0
800.0,2020-05-20,76.0,1202.0,Maharashtra,-1.8900000000000006,0.009999999999999787,1.8900000000000006,2078.0
1417.0,2020-05-21,65.0,679.0,Maharashtra,-0.27000000000001023,-0.029999999999999805,0.3000000000000007,2161.0
873.0,2020-05-22,64.0,1408.0,Maharashtra,-1.8599999999999994,-0.04999999999999982,1.8999999999999986,2345.0
2020.0,2020-05-23,63.0,857.0,Maharashtra,0.020000000000010232,-0.0900000000000003,0.05999999999999872,2940.0
1727.0,2020-05-24,60.0,821.0,Maharashtra,-0.12000000000000455,-0.06000000000000005,0.17999999999999972,2608.0
1787.0,2020-05-25,58.0,1196.0,Maharashtra,-0.5699999999999932,-0.08999999999999986,0.6700000000000017,3041.0
1190.0,2020-05-26,60.0,1186.0,Maharashtra,-0.8700000000000045,-0.029999999999999805,0.8999999999999986,2436.0
826.0,2020-05-27,97.0,1168.0,Maharashtra,-1.0400000000000063,0.04999999999999982,0.990000000000002,2091.0
1121.0,2020-05-28,105.0,964.0,Maharashtra,-0.5600000000000023,0.06000000000000005,0.5,2190.0
1815.0,2020-05-29,85.0,698.0,Maharashtra,0.20000000000000284,0.0,-0.1999999999999993,2598.0
-5815.0,2020-05-30,116.0,8381.0,Maharashtra,-12.169999999999995,0.040000000000000036,12.120000000000001,2682.0
1757.0,2020-05-31,99.0,1084.0,Maharashtra,0.29999999999999716,0.0,-0.28999999999999915,2940.0
1150.0,2020-06-01,89.0,1248.0,Maharashtra,-0.269999999999996,0.009999999999999787,0.259999999999998,2487.0
1503.0,2020-06-02,76.0,779.0,Maharashtra,0.3499999999999943,-0.009999999999999787,-0.3500000000000014,2358.0
959.0,2020-06-03,103.0,1225.0,Maharashtra,-0.36999999999999744,0.040000000000000036,0.3400000000000034,2287.0
1442.0,2020-06-04,122.0,996.0,Maharashtra,0.10999999999999943,0.04999999999999982,-0.15000000000000568,2560.0
1458.0,2020-06-05,123.0,1352.0,Maharashtra,-0.14000000000000057,0.020000000000000018,0.10999999999999943,2933.0
822.0,2020-06-06,139.0,1475.0,Maharashtra,-0.5899999999999963,0.06999999999999984,0.5200000000000031,2436.0
385.0,2020-06-07,120.0,2234.0,Maharashtra,-1.2700000000000031,0.03000000000000025,1.25,2739.0
992.0,2020-06-08,91.0,1924.0,Maharashtra,-0.6499999999999986,-0.020000000000000018,0.6599999999999966,3007.0
783.0,2020-06-09,109.0,1661.0,Maharashtra,-0.5700000000000003,0.020000000000000018,0.5500000000000043,2553.0
476.0,2020-06-10,120.0,1663.0,Maharashtra,-0.730000000000004,0.040000000000000036,0.6799999999999997,2259.0
1226.0,2020-06-11,149.0,1879.0,Maharashtra,-0.3999999999999986,0.040000000000000036,0.38000000000000256,3254.0
1894.0,2020-06-12,152.0,1561.0,Maharashtra,0.13000000000000256,0.020000000000000018,-0.15000000000000568,3607.0
1648.0,2020-06-13,127.0,1718.0,Maharashtra,-0.07000000000000028,0.0,0.07000000000000028,3493.0
1764.0,2020-06-14,113.0,1550.0,Maharashtra,0.0799999999999983,-0.020000000000000018,-0.07000000000000028,3427.0
1638.0,2020-06-15,120.0,1632.0,Maharashtra,-0.030000000000001137,0.0,0.030000000000001137,3390.0
-2463.0,2020-06-16,178.0,5071.0,Maharashtra,-3.460000000000001,0.06999999999999984,3.3900000000000006,2786.0
-510.0,2020-06-17,1409.0,1802.0,Maharashtra,-1.5399999999999991,1.15,0.38000000000000256,2701.0
1878.0,2020-06-18,114.0,1315.0,Maharashtra,0.35999999999999943,-0.040000000000000036,-0.3100000000000023,3307.0
1980.0,2020-06-19,100.0,1672.0,Maharashtra,0.2600000000000051,-0.07000000000000028,-0.18999999999999773,3752.0
1750.0,2020-06-20,142.0,1935.0,Maharashtra,0.030000000000001137,-0.02999999999999936,0.0,3827.0
2403.0,2020-06-21,91.0,1380.0,Maharashtra,0.519999999999996,-0.07000000000000028,-0.45000000000000284,3874.0
2093.0,2020-06-22,186.0,1591.0,Maharashtra,0.259999999999998,0.0,-0.259999999999998,3870.0
1646.0,2020-06-23,113.0,1962.0,Maharashtra,-0.03999999999999915,-0.040000000000000036,0.0799999999999983,3721.0
1041.0,2020-06-24,248.0,1925.0,Maharashtra,-0.29999999999999716,0.07000000000000028,0.23000000000000398,3214.0
-479.0,2020-06-25,208.0,4161.0,Maharashtra,-1.5600000000000023,0.019999999999999574,1.5499999999999972,3890.0
988.0,2020-06-26,192.0,3661.0,Maharashtra,-0.769999999999996,-0.02999999999999936,0.7800000000000011,4841.0
2487.0,2020-06-27,175.0,2362.0,Maharashtra,0.21999999999999886,-0.040000000000000036,-0.1700000000000017,5024.0
1771.0,2020-06-28,167.0,4430.0,Maharashtra,-0.6099999999999994,-0.08000000000000007,0.6899999999999977,6368.0
3007.0,2020-06-29,156.0,2330.0,Maharashtra,0.4099999999999966,-0.0600000000000005,-0.3499999999999943,5493.0
2691.0,2020-06-30,181.0,2385.0,Maharashtra,0.25,-0.02999999999999936,-0.22000000000000597,5257.0
2682.0,2020-07-01,245.0,1951.0,Maharashtra,0.3400000000000034,0.009999999999999787,-0.3499999999999943,4878.0
3096.0,2020-07-02,198.0,2243.0,Maharashtra,0.37999999999999545,-0.020000000000000462,-0.3500000000000014,5537.0
-1815.0,2020-07-03,125.0,8018.0,Maharashtra,-2.460000000000001,-0.08999999999999986,2.539999999999999,6328.0
2651.0,2020-07-04,198.0,3515.0,Maharashtra,0.010000000000005116,-0.040000000000000036,0.030000000000001137,6364.0
3384.0,2020-07-05,295.0,3395.0,Maharashtra,0.21999999999999886,-0.009999999999999787,-0.21999999999999886,7074.0
2746.0,2020-07-06,151.0,3658.0,Maharashtra,0.00999999999999801,-0.0600000000000005,0.05999999999999517,6555.0
1642.0,2020-07-07,204.0,3522.0,Maharashtra,-0.28000000000000114,-0.009999999999999787,0.28999999999999915,5368.0
1614.0,2020-07-08,224.0,3296.0,Maharashtra,-0.22999999999999687,0.0,0.23000000000000398,5134.0
1771.0,2020-07-09,198.0,4634.0,Maharashtra,-0.4299999999999997,-0.040000000000000036,0.46000000000000085,6603.0
2589.0,2020-07-10,219.0,4067.0,Maharashtra,-0.09000000000000341,-0.02999999999999936,0.12999999999999545,6875.0
2270.0,2020-07-11,226.0,5366.0,Maharashtra,-0.39000000000000057,-0.040000000000000036,0.4299999999999997,7862.0
3556.0,2020-07-12,223.0,4360.0,Maharashtra,0.12000000000000455,-0.05000000000000071,-0.07000000000000028,8139.0
4314.0,2020-07-13,173.0,3340.0,Maharashtra,0.44999999999999574,-0.05999999999999961,-0.3999999999999986,7827.0
2122.0,2020-07-14,193.0,4182.0,Maharashtra,-0.19999999999999574,-0.020000000000000462,0.23000000000000398,6497.0
2028.0,2020-07-15,213.0,4500.0,Maharashtra,-0.259999999999998,-0.019999999999999574,0.28999999999999915,6741.0
4136.0,2020-07-16,233.0,3606.0,Maharashtra,0.3299999999999983,-0.040000000000000036,-0.30000000000000426,7975.0
0.0,2020-03-11,0.0,0.0,Punjab,0.0,0.0,0.0,0.0
0.0,2020-03-12,0.0,0.0,Punjab,0.0,0.0,0.0,0.0
0.0,2020-03-13,0.0,0.0,Punjab,0.0,0.0,0.0,0.0
0.0,2020-03-14,0.0,0.0,Punjab,0.0,0.0,0.0,0.0
0.0,2020-03-15,0.0,0.0,Punjab,0.0,0.0,0.0,0.0
0.0,2020-03-16,0.0,0.0,Punjab,0.0,0.0,0.0,0.0
0.0,2020-03-17,0.0,0.0,Punjab,0.0,0.0,0.0,0.0
0.0,2020-03-18,0.0,0.0,Punjab,0.0,0.0,0.0,0.0
0.0,2020-03-19,1.0,0.0,Punjab,-50.0,50.0,0.0,1.0
0.0,2020-03-20,0.0,0.0,Punjab,0.0,0.0,0.0,0.0
11.0,2020-03-21,0.0,0.0,Punjab,42.31,-42.31,0.0,11.0
8.0,2020-03-22,0.0,0.0,Punjab,2.9299999999999926,-2.9300000000000006,0.0,8.0
0.0,2020-03-23,0.0,0.0,Punjab,0.0,0.0,0.0,0.0
8.0,2020-03-24,0.0,0.0,Punjab,1.3100000000000023,-1.3099999999999996,0.0,8.0
0.0,2020-03-25,0.0,0.0,Punjab,0.0,0.0,0.0,0.0
4.0,2020-03-26,0.0,0.0,Punjab,0.4200000000000017,-0.4200000000000004,0.0,4.0
0.0,2020-03-27,0.0,0.0,Punjab,0.0,0.0,0.0,0.0
4.0,2020-03-28,0.0,1.0,Punjab,-2.230000000000004,-0.3999999999999999,2.63,5.0
0.0,2020-03-29,0.0,0.0,Punjab,0.0,0.0,0.0,0.0
0.0,2020-03-30,0.0,0.0,Punjab,0.0,0.0,0.0,0.0
1.0,2020-03-31,2.0,0.0,Punjab,-4.5,4.69,-0.18999999999999995,3.0
1.0,2020-04-01,0.0,0.0,Punjab,0.2400000000000091,-0.1800000000000006,-0.06000000000000005,1.0
3.0,2020-04-02,1.0,0.0,Punjab,-1.3500000000000085,1.5599999999999996,-0.20999999999999996,4.0
1.0,2020-04-03,1.0,0.0,Punjab,-1.6299999999999955,1.7200000000000006,-0.08999999999999986,2.0
9.0,2020-04-04,0.0,0.0,Punjab,1.9699999999999989,-1.6500000000000004,-0.33000000000000007,9.0
0.0,2020-04-05,0.0,0.0,Punjab,0.0,0.0,0.0,0.0
15.0,2020-04-06,1.0,3.0,Punjab,-2.6299999999999955,-0.8799999999999999,3.51,19.0
14.0,2020-04-07,1.0,0.0,Punjab,1.0699999999999932,-0.1999999999999993,-0.8599999999999994,15.0
0.0,2020-04-08,0.0,0.0,Punjab,0.0,0.0,0.0,0.0
9.0,2020-04-09,1.0,0.0,Punjab,0.21000000000000796,0.22999999999999954,-0.4400000000000004,10.0
27.0,2020-04-10,3.0,1.0,Punjab,-0.2400000000000091,0.41000000000000014,-0.16999999999999993,31.0
0.0,2020-04-11,0.0,0.0,Punjab,0.0,0.0,0.0,0.0
19.0,2020-04-12,0.0,0.0,Punjab,1.5200000000000102,-1.0499999999999998,-0.48,19.0
7.0,2020-04-13,0.0,9.0,Punjab,-4.3700000000000045,-0.6900000000000004,5.07,16.0
8.0,2020-04-14,1.0,0.0,Punjab,0.20000000000000284,0.23000000000000043,-0.4300000000000006,9.0
9.0,2020-04-15,1.0,0.0,Punjab,0.25,0.16999999999999993,-0.41999999999999993,10.0
-13.0,2020-04-16,0.0,13.0,Punjab,-6.990000000000009,0.0,6.989999999999999,0.0
0.0,2020-04-17,0.0,0.0,Punjab,0.0,0.0,0.0,0.0
16.0,2020-04-18,0.0,0.0,Punjab,1.710000000000008,-0.5499999999999998,-1.1500000000000004,16.0
10.0,2020-04-19,3.0,4.0,Punjab,-1.6599999999999966,0.8699999999999992,0.7900000000000009,17.0
0.0,2020-04-20,0.0,0.0,Punjab,0.0,0.0,0.0,0.0
18.0,2020-04-21,0.0,8.0,Punjab,-0.9900000000000091,-0.7799999999999994,1.7599999999999998,26.0
-4.0,2020-04-22,0.0,10.0,Punjab,-3.450000000000003,-0.16000000000000014,3.5999999999999996,6.0
10.0,2020-04-23,0.0,16.0,Punjab,-3.339999999999989,-0.5899999999999999,3.9499999999999993,26.0
0.0,2020-04-24,0.0,0.0,Punjab,0.0,0.0,0.0,0.0
18.0,2020-04-25,1.0,2.0,Punjab,1.0499999999999972,-0.08000000000000007,-0.9899999999999984,21.0
0.0,2020-04-26,0.0,0.0,Punjab,0.0,0.0,0.0,0.0
10.0,2020-04-27,1.0,4.0,Punjab,-0.2400000000000091,0.04999999999999982,0.1999999999999993,15.0
0.0,2020-04-28,0.0,0.0,Punjab,0.0,0.0,0.0,0.0
8.0,2020-04-29,1.0,0.0,Punjab,0.480000000000004,0.15000000000000036,-0.629999999999999,9.0
16.0,2020-04-30,0.0,19.0,Punjab,-2.5799999999999983,-0.5800000000000001,3.16,35.0
0.0,2020-05-01,0.0,0.0,Punjab,0.0,0.0,0.0,0.0
392.0,2020-05-02,1.0,22.0,Punjab,13.430000000000007,-2.7300000000000004,-10.700000000000001,415.0
0.0,2020-05-03,0.0,0.0,Punjab,0.0,0.0,0.0,0.0
324.0,2020-05-04,1.0,5.0,Punjab,4.579999999999998,-0.6799999999999999,-3.8900000000000006,330.0
118.0,2020-05-05,2.0,11.0,Punjab,0.269999999999996,-0.039999999999999813,-0.23999999999999844,131.0
211.0,2020-05-06,2.0,5.0,Punjab,1.3599999999999994,-0.15000000000000013,-1.2100000000000009,218.0
61.0,2020-05-07,2.0,2.0,Punjab,0.20000000000000284,0.06000000000000005,-0.2599999999999998,65.0
113.0,2020-05-08,1.0,14.0,Punjab,-0.0799999999999983,-0.08000000000000007,0.15000000000000036,128.0
83.0,2020-05-09,1.0,3.0,Punjab,0.3100000000000023,-0.020000000000000018,-0.28000000000000114,87.0
24.0,2020-05-10,2.0,5.0,Punjab,-0.21000000000000796,0.08000000000000007,0.13000000000000078,31.0
52.0,2020-05-11,0.0,9.0,Punjab,-0.14000000000000057,-0.06000000000000005,0.1999999999999993,61.0
52.0,2020-05-12,0.0,2.0,Punjab,0.21000000000000796,-0.050000000000000044,-0.16000000000000014,54.0
33.0,2020-05-13,1.0,3.0,Punjab,-0.010000000000005116,0.020000000000000018,-0.019999999999999574,37.0
-19.0,2020-05-14,0.0,29.0,Punjab,-1.4500000000000028,-0.010000000000000009,1.4700000000000006,10.0
-12.0,2020-05-15,0.0,23.0,Punjab,-1.1200000000000045,-0.010000000000000009,1.1199999999999992,11.0
-82.0,2020-05-16,0.0,82.0,Punjab,-4.239999999999995,0.0,4.24,0.0
-941.0,2020-05-17,0.0,952.0,Punjab,-48.82,-0.010000000000000009,48.830000000000005,11.0
-94.0,2020-05-18,3.0,109.0,Punjab,-5.089999999999996,0.14000000000000012,4.959999999999994,18.0
-167.0,2020-05-19,2.0,181.0,Punjab,-8.670000000000002,0.09000000000000008,8.579999999999998,16.0
-74.0,2020-05-20,1.0,95.0,Punjab,-3.9200000000000017,0.029999999999999805,3.8900000000000006,22.0
-149.0,2020-05-21,0.0,152.0,Punjab,-7.4499999999999975,0.0,7.460000000000008,3.0
-3.0,2020-05-22,1.0,25.0,Punjab,-0.25,0.020000000000000018,0.20999999999999375,23.0
-27.0,2020-05-23,0.0,28.0,Punjab,-1.330000000000001,0.0,1.3400000000000034,1.0
-7.0,2020-05-24,0.0,23.0,Punjab,-0.39999999999999947,-0.010000000000000009,0.4099999999999966,16.0
-14.0,2020-05-25,1.0,28.0,Punjab,-0.7300000000000004,0.030000000000000027,0.7000000000000028,15.0
0.0,2020-05-26,0.0,0.0,Punjab,0.0,0.0,0.0,0.0
26.0,2020-05-27,0.0,20.0,Punjab,1.1100000000000003,-0.040000000000000036,-1.0700000000000074,46.0
33.0,2020-05-28,0.0,0.0,Punjab,1.4300000000000006,-0.029999999999999805,-1.3999999999999915,33.0
-9.0,2020-05-29,0.0,28.0,Punjab,-0.4900000000000011,-0.020000000000000018,0.5100000000000051,19.0
34.0,2020-05-30,2.0,3.0,Punjab,1.410000000000001,0.05999999999999983,-1.470000000000013,39.0
16.0,2020-05-31,2.0,18.0,Punjab,0.5599999999999987,0.06000000000000005,-0.6199999999999903,36.0
9.0,2020-06-01,1.0,20.0,Punjab,0.27000000000000135,0.020000000000000018,-0.29000000000000625,30.0
25.0,2020-06-02,0.0,13.0,Punjab,0.9199999999999999,-0.030000000000000027,-0.8799999999999955,38.0
23.0,2020-06-03,1.0,17.0,Punjab,0.7799999999999994,0.0,-0.7999999999999972,41.0
21.0,2020-06-04,1.0,12.0,Punjab,0.7200000000000006,0.020000000000000018,-0.7199999999999989,34.0
25.0,2020-06-05,0.0,14.0,Punjab,0.8300000000000001,-0.030000000000000027,-0.8000000000000114,39.0
19.0,2020-06-06,1.0,26.0,Punjab,0.5199999999999996,0.0,-0.5300000000000011,46.0
29.0,2020-06-07,2.0,23.0,Punjab,0.8499999999999996,0.040000000000000036,-0.8899999999999864,54.0
78.0,2020-06-08,1.0,14.0,Punjab,2.459999999999999,-0.030000000000000027,-2.430000000000007,93.0
31.0,2020-06-09,2.0,22.0,Punjab,0.8100000000000023,0.030000000000000027,-0.8400000000000034,55.0
15.0,2020-06-10,2.0,39.0,Punjab,0.17999999999999972,0.030000000000000027,-0.20999999999999375,56.0
21.0,2020-06-11,0.0,65.0,Punjab,0.18999999999999773,-0.06000000000000005,-0.13000000000000966,86.0
51.0,2020-06-12,4.0,27.0,Punjab,1.240000000000002,0.08000000000000007,-1.3199999999999932,82.0
72.0,2020-06-13,4.0,23.0,Punjab,1.759999999999998,0.06999999999999984,-1.8299999999999983,99.0
30.0,2020-06-14,2.0,45.0,Punjab,0.4400000000000013,0.010000000000000231,-0.45000000000000284,77.0
46.0,2020-06-15,2.0,29.0,Punjab,0.9199999999999982,0.009999999999999787,-0.9399999999999977,77.0
36.0,2020-06-16,4.0,87.0,Punjab,0.22000000000000242,0.040000000000000036,-0.25,127.0
85.0,2020-06-17,1.0,18.0,Punjab,1.8099999999999987,-0.029999999999999805,-1.769999999999996,104.0
43.0,2020-06-18,6.0,77.0,Punjab,0.33000000000000185,0.08999999999999986,-0.4300000000000068,126.0
81.0,2020-06-19,5.0,32.0,Punjab,1.4199999999999982,0.06999999999999984,-1.4899999999999949,118.0
142.0,2020-06-20,9.0,66.0,Punjab,2.1999999999999993,0.10000000000000009,-2.299999999999997,217.0
72.0,2020-06-21,6.0,42.0,Punjab,0.9500000000000028,0.08000000000000007,-1.0300000000000011,120.0
99.0,2020-06-22,1.0,22.0,Punjab,1.5399999999999991,-0.04999999999999982,-1.490000000000009,122.0
34.0,2020-06-23,2.0,125.0,Punjab,-0.39000000000000057,-0.050000000000000266,0.4399999999999977,161.0
-64.0,2020-06-24,4.0,222.0,Punjab,-2.6000000000000014,0.010000000000000231,2.5900000000000034,162.0
170.0,2020-06-25,8.0,52.0,Punjab,2.2699999999999996,0.04999999999999982,-2.319999999999993,230.0
42.0,2020-06-26,7.0,93.0,Punjab,-0.029999999999997584,0.08000000000000007,-0.04999999999999716,142.0
177.0,2020-06-27,2.0,9.0,Punjab,2.41,-0.06000000000000005,-2.3500000000000085,188.0
-26.0,2020-06-28,6.0,119.0,Punjab,-1.1600000000000001,0.06999999999999984,1.0799999999999983,99.0
-51.0,2020-06-29,5.0,206.0,Punjab,-1.9499999999999993,0.020000000000000018,1.9399999999999977,160.0
-41.0,2020-06-30,5.0,238.0,Punjab,-1.870000000000001,0.0,1.8700000000000045,202.0
41.0,2020-07-01,6.0,103.0,Punjab,-0.019999999999999574,0.040000000000000036,-0.01999999999999602,150.0
95.0,2020-07-02,5.0,0.0,Punjab,1.1899999999999977,0.040000000000000036,-1.2199999999999989,100.0
-164.0,2020-07-03,3.0,277.0,Punjab,-3.419999999999998,0.0,3.4200000000000017,116.0
26.0,2020-07-04,5.0,122.0,Punjab,-0.23000000000000043,0.010000000000000231,0.19999999999998863,153.0
127.0,2020-07-05,5.0,40.0,Punjab,1.3599999999999994,0.009999999999999787,-1.3599999999999994,172.0
70.0,2020-07-06,2.0,102.0,Punjab,0.370000000000001,-0.040000000000000036,-0.3299999999999983,174.0
117.0,2020-07-07,5.0,86.0,Punjab,0.9299999999999997,-0.009999999999999787,-0.9299999999999926,208.0
192.0,2020-07-08,6.0,60.0,Punjab,1.7699999999999996,-0.010000000000000231,-1.75,258.0
-119.0,2020-07-09,3.0,274.0,Punjab,-2.41,-0.009999999999999787,2.4200000000000017,158.0
111.0,2020-07-10,5.0,117.0,Punjab,0.6600000000000001,-0.020000000000000018,-0.6400000000000006,233.0
141.0,2020-07-11,4.0,72.0,Punjab,1.0800000000000018,-0.020000000000000018,-1.0700000000000074,217.0
199.0,2020-07-12,8.0,23.0,Punjab,1.7399999999999984,0.029999999999999805,-1.759999999999991,230.0
-122.0,2020-07-13,4.0,352.0,Punjab,-2.4899999999999984,-0.029999999999999805,2.509999999999991,234.0
158.0,2020-07-14,5.0,194.0,Punjab,0.6899999999999977,-0.04999999999999982,-0.6299999999999955,357.0
247.0,2020-07-15,9.0,77.0,Punjab,1.7600000000000016,0.009999999999999787,-1.769999999999996,333.0
76.0,2020-07-16,8.0,204.0,Punjab,-0.15000000000000213,0.009999999999999787,0.14000000000000057,288.0
1.0,2020-03-11,0.0,0.0,Rajasthan,0.0,0.0,0.0,1.0
0.0,2020-03-12,0.0,0.0,Rajasthan,0.0,0.0,0.0,0.0
-1.0,2020-03-13,0.0,1.0,Rajasthan,-33.33,0.0,33.33,0.0
0.0,2020-03-14,0.0,0.0,Rajasthan,0.0,0.0,0.0,0.0
-1.0,2020-03-15,0.0,2.0,Rajasthan,-41.67,0.0,41.67,1.0
0.0,2020-03-16,0.0,0.0,Rajasthan,0.0,0.0,0.0,0.0
0.0,2020-03-17,0.0,0.0,Rajasthan,0.0,0.0,0.0,0.0
0.0,2020-03-18,0.0,0.0,Rajasthan,0.0,0.0,0.0,0.0
3.0,2020-03-19,0.0,0.0,Rajasthan,32.14,0.0,-32.14,3.0
10.0,2020-03-20,0.0,0.0,Rajasthan,25.209999999999994,0.0,-25.21,10.0
0.0,2020-03-21,0.0,0.0,Rajasthan,0.0,0.0,0.0,0.0
7.0,2020-03-22,0.0,0.0,Rajasthan,5.150000000000006,0.0,-5.149999999999999,7.0
4.0,2020-03-23,0.0,0.0,Rajasthan,1.7900000000000063,0.0,-1.7899999999999991,4.0
4.0,2020-03-24,0.0,0.0,Rajasthan,1.3299999999999983,0.0,-1.33,4.0
4.0,2020-03-25,0.0,0.0,Rajasthan,1.0499999999999972,0.0,-1.0500000000000007,4.0
5.0,2020-03-26,0.0,0.0,Rajasthan,1.0100000000000051,0.0,-1.0099999999999998,5.0
0.0,2020-03-27,0.0,0.0,Rajasthan,0.0,0.0,0.0,0.0
13.0,2020-03-28,0.0,0.0,Rajasthan,1.759999999999991,0.0,-1.7600000000000007,13.0
1.0,2020-03-29,0.0,0.0,Rajasthan,0.10999999999999943,0.0,-0.10999999999999943,1.0
4.0,2020-03-30,0.0,0.0,Rajasthan,0.37000000000000455,0.0,-0.3700000000000001,4.0
15.0,2020-03-31,0.0,0.0,Rajasthan,1.0300000000000011,0.0,-1.0300000000000002,15.0
19.0,2020-04-01,0.0,0.0,Rajasthan,0.8199999999999932,0.0,-0.8199999999999998,19.0
15.0,2020-04-02,0.0,0.0,Rajasthan,0.45000000000000284,0.0,-0.4500000000000002,15.0
59.0,2020-04-03,0.0,0.0,Rajasthan,0.980000000000004,0.0,-0.9799999999999998,59.0
15.0,2020-04-04,0.0,18.0,Rajasthan,-8.700000000000003,0.0,8.7,33.0
0.0,2020-04-05,0.0,0.0,Rajasthan,0.0,0.0,0.0,0.0
74.0,2020-04-06,0.0,0.0,Rajasthan,2.8400000000000034,0.0,-2.84,74.0
11.0,2020-04-07,3.0,0.0,Rajasthan,-0.6700000000000017,1.04,-0.3700000000000001,14.0
40.0,2020-04-08,0.0,0.0,Rajasthan,1.0100000000000051,-0.13,-0.8899999999999997,40.0
55.0,2020-04-09,0.0,0.0,Rajasthan,1.0499999999999972,-0.13,-0.9199999999999999,55.0
80.0,2020-04-10,0.0,0.0,Rajasthan,1.0899999999999892,-0.13,-0.9400000000000004,80.0
